time_operate,Track,x_east,y_north,cte,yaw_control
116.8,linear_SN2,661485.6058349432,1509596.5228984298,0.05644602371093292,25.525933451732584
116.96,linear_SN2,661485.605041068,1509596.6519615005,0.05674306277173818,25.575897142191614
117.12,linear_SN2,661485.5862164047,1509596.7809136636,0.0750711833864511,27.973567058781587
117.28,linear_SN2,661485.5854225295,1509596.9099767345,0.07536822244725636,28.027255781175718
117.44,linear_SN2,661485.5846286542,1509597.0390398062,0.07566526139333711,28.081003896444884
117.6,linear_SN2,661485.5838347789,1509597.1681028774,0.07596230056886687,28.134811449377526
117.76,linear_SN2,661485.5829274927,1509597.3156035305,0.07630177404344317,28.194203355881132
117.92,linear_SN2,661485.5821336173,1509597.4446666015,0.07659881333369742,28.248138226280926
118.08,linear_SN2,661485.5813397417,1509597.573729673,0.07689585262395168,28.30213250453877
118.24,linear_SN2,661485.5804324553,1509597.7212303258,0.07723532632797699,28.361711151327654
118.4,linear_SN2,661485.5796385796,1509597.8502933972,0.07753236573295574,28.415832747121485
118.56,linear_SN2,661485.5967620804,1509597.9979049591,0.059840758800869406,26.127891997710435
118.72,linear_SN2,661485.5779374173,1509598.1268571217,0.07816887907140882,28.526181408694843
118.88,linear_SN2,661485.5772569522,1509598.2374826118,0.07842348475096356,28.57496484398715
119.04,linear_SN2,661485.5946072743,1509598.34821901,0.060647009679682146,26.276152486656503
119.2,linear_SN2,661485.593926809,1509598.4588445001,0.060901615244512375,26.321431533133335
119.36,linear_SN2,661485.5931329329,1509598.5879075713,0.06119865522311366,26.372286461396126
119.52,linear_SN2,661485.5923390567,1509598.716970643,0.06149569531643943,26.423200812591762
119.68,linear_SN2,661485.5914317695,1509598.864471296,0.061835169708811755,26.479699517541928
119.84,linear_SN2,661485.5906378932,1509598.9935343673,0.06213220991686203,26.530741186571838
120.0,linear_SN2,661485.5718132302,1509599.1224865303,0.08046033007267694,28.929488872842313
120.16,linear_SN2,661485.5529885673,1509599.2514386931,0.09878844999904285,31.331902153269688
120.32,linear_SN2,661485.5523081018,1509599.362064183,0.0990430560227711,31.384809547558916
120.48,linear_SN2,661485.5516276363,1509599.4726896733,0.09929766193177483,31.437767848115755
120.64,linear_SN2,661485.5508337598,1509599.6017527443,0.09959470213982512,31.496302015590256
120.8,linear_SN2,661485.5499264722,1509599.7492533978,0.09993417699109546,31.56042058165362
120.96,linear_SN2,661485.5312152206,1509599.859767979,0.11821986250369032,33.96120367079169
121.12,linear_SN2,661485.530421344,1509599.9888310505,0.1185169028264651,34.023522293317704
121.28,linear_SN2,661485.5296274673,1509600.1178941224,0.11881394337868889,34.085900353782534
121.44,linear_SN2,661485.5288335906,1509600.2469571938,0.11911098393091268,34.14833782235781
121.6,linear_SN2,661485.5281531247,1509600.3575826837,0.11936559018408993,34.205309753307674
121.76,linear_SN2,661485.5094418733,1509600.4680972646,-0.1376512753525113,0.7655869784790088
121.92,linear_SN2,661485.5086479965,1509600.597160336,-0.1379483160194596,0.69938202857184
122.08,linear_SN2,661485.489823334,1509600.726112499,-0.15627643571637648,-1.714528819170635
122.24,linear_SN2,661485.4891428682,1509600.8367379887,-0.15653104185482922,-1.778933825540454
122.4,linear_SN2,661485.4884624023,1509600.947363479,-0.15678564822273097,-1.8433897830122312
122.56,linear_SN2,661485.4876685253,1509601.0764265505,-0.15708268900440378,-1.9134216224305742
122.72,linear_SN2,661485.4869880592,1509601.187052041,-0.15733729548703002,-1.9779879242693905
122.88,linear_SN2,661485.4861941822,1509601.3161151125,-0.15763433638342733,-2.0481301080777286
123.04,linear_SN2,661485.4854003049,1509601.445178184,-0.15793137750927363,-2.1183317299396016
123.2,linear_SN2,661485.4847198387,1509601.555803674,-0.1581859839918999,-2.183067769479395
123.36,linear_SN2,661485.4839259614,1509601.6848667462,-0.15848302511774617,-2.2533797208629593
123.52,linear_SN2,661485.4832454951,1509601.795492236,-0.15873763194454596,-2.318226134735843
123.68,linear_SN2,661485.4824516177,1509601.9245553077,-0.15903467318511674,-2.3886484306470663
123.84,linear_SN2,661485.4816577402,1509602.0536183794,-0.15933171442568755,-2.4591301348064114
124.0,linear_SN2,661485.498781236,1509602.201229942,-0.14164011254147935,-0.18754991236763985
124.16,linear_SN2,661485.4799565739,1509602.3301821046,-0.15996823177949823,-2.6021990596659954
124.32,linear_SN2,661485.4791626963,1509602.4592451763,-0.16026527324951803,-2.6728675054184734
124.48,linear_SN2,661485.4784822295,1509602.5698706666,-0.1605198803057668,-2.738070398791969
124.64,linear_SN2,661485.4776883518,1509602.6989337383,-0.1608169218905111,-2.80884918918683
124.8,linear_SN2,661485.4588636898,1509602.827885901,-0.17914504112853,-5.227333698354993
124.96,linear_SN2,661485.458069812,1509602.956948973,-0.17944208271327433,-5.301837520914411
125.12,linear_SN2,661485.4573893452,1509603.0675744633,-0.1796966899989721,-5.370875806054917
125.28,linear_SN2,661485.4565954672,1509603.1966375352,-0.17999373181316541,-5.445489988262683
125.44,linear_SN2,661485.4558015891,1509603.3257006072,-0.18029077374208324,-5.520163593770416
125.6,linear_SN2,661485.4552345333,1509603.4178885156,-0.18050294649928547,-5.583846641506566
125.76,linear_SN2,661485.4546674774,1509603.5100764239,-0.1807151193712122,-5.647572138731283
125.92,linear_SN2,661485.4541004216,1509603.6022643326,-0.18092729212841444,-5.711340055593258
126.08,linear_SN2,661485.4535333657,1509603.6944522406,-0.18113946511506565,-5.775150436880926
126.24,linear_SN2,661485.4529663099,1509603.7866401493,-0.1813516381017169,-5.839003252765931
126.4,linear_SN2,661485.4523992538,1509603.8788280578,-0.18156381108836814,-5.902898503248268
126.56,linear_SN2,661485.4519456091,1509603.9525783842,-0.1817335493170748,-5.9613111828435486
126.72,linear_SN2,661485.4514919643,1509604.026328711,-0.1819032877752305,-6.019757839958833
126.88,linear_SN2,661485.4509249082,1509604.1185166193,-0.18211546087660624,-6.083763435313001
127.04,linear_SN2,661485.4505846745,1509604.1738293641,-0.1822427648062664,-6.136761499130074
