time_operate,x_east,y_north,cte,yaw_control
445.28,661455.6969947304,1509701.1974289971,1.2943554893242117,94.41599519751269
445.44,661455.5708931282,1509701.178215148,1.2667960419879187,92.48461035747565
445.6,661455.4265340135,1509701.1957655656,1.274704962747043,93.0716378306284
445.76,661455.3003190109,1509701.1949892985,1.26553471787834,92.44586113930805
445.92,661455.1923615205,1509701.1574487658,1.2208961060757948,89.30093762344887
446.08,661455.0840638346,1509701.175220976,1.2314250986559252,90.07312459861126
446.24,661454.9759929437,1509701.1561180246,1.205175688624025,88.23352000011882
446.4,661454.8676952609,1509701.1738902356,1.2157046821334154,89.0053926329282
446.56,661454.777655087,1509701.1548981802,1.1907653080120184,87.25851237646924
446.72,661454.6876149101,1509701.1359061257,1.1658259343552513,85.5111333655259
446.88,661454.5794306218,1509701.1352407567,1.1579657272555712,84.97621797599372
447.04,661454.4893904477,1509701.1162487024,1.1330263540634342,83.22818300643326
447.2,661454.3992368737,1509701.1156942293,1.1264761824096272,82.78565034266116
447.36,661454.3272274109,1509701.0968130704,1.1028468441987334,81.13002426657167
447.52,661454.2370738396,1509701.0962585977,1.0962966732418713,80.6868880620993
447.68,661454.1650643795,1509701.077377439,1.0726673352632925,79.03065841232547
447.84,661454.0750242022,1509701.058385386,1.047727963000415,77.28091754092118
448.0,661454.0029013425,1509701.0579418086,1.0424878270247964,76.92971764319275
448.16,661453.9308918819,1509701.0390606506,1.0188584897431623,75.27241186599159
448.32,661453.8769131358,1509701.0202903873,0.9965391867458268,73.70767213691568
448.48,661453.8047902787,1509701.0198468105,0.9912990512348379,73.35544849666017
448.64,661453.7506981331,1509701.0195141279,0.9873689495435175,73.0961586555673
448.8,661453.696719384,1509701.0007438643,0.965049646081552,71.53078910268937
448.96,661453.6606579556,1509701.0005220766,0.9624295791391599,71.36401294136232
449.12,661453.6247099234,1509700.9818627078,0.9414203104261227,69.8911832689452
449.28,661453.5886484948,1509700.9816409196,0.9388002427867858,69.72393447140801
449.44,661453.5525870662,1509700.9814191314,0.9361801753797638,69.55663328901706
449.6,661453.5165256377,1509700.9811973437,0.9335601082050567,69.38927972177694
449.76,661453.4805776055,1509700.9625379748,0.9125508394920195,67.91587265994114
449.92,661453.4445161769,1509700.9623161869,0.9099307720849976,67.7480464894843
450.08,661453.4085681419,1509700.9436568185,0.8889215036042754,66.2741668574251
450.24,661453.3725067133,1509700.9434350308,0.8863014366618832,66.10586813324849
450.4,661453.336445282,1509700.943213243,0.8836813692548613,65.93751697473502
450.56,661453.3004972496,1509700.9245538744,0.862672100774139,64.46311235461923
450.72,661453.264435821,1509700.9243320867,0.8600520335994319,64.29428862588702
450.88,661453.1923129638,1509700.9238885115,0.8548118999469628,63.939335374560656
451.04,661453.1563649313,1509700.9052291433,0.8338026316985555,62.4643533815577
451.2,661453.0843554673,1509700.8863479882,0.810173296972386,60.802874081939116
451.36,661453.0302633217,1509700.886015307,0.8062431966749555,60.539961824755046
451.52,661452.9762845747,1509700.867245045,0.7839238950715096,58.97096988881182
451.68,661452.9223058277,1509700.848474784,0.7616045943973236,57.40153163283256
451.84,661452.8683270806,1509700.8297045224,0.7392852930261927,55.83164694134279
452.0,661452.8143483335,1509700.8109342614,0.7169659923520068,54.261315913322626
452.16,661452.7602561876,1509700.8106015811,0.713035892983836,53.99653957604218
452.32,661452.7062774404,1509700.7918313202,0.69071659230965,52.42568356002117
452.48,661452.6521852947,1509700.7914986399,0.6867864927091643,52.16038221824087
452.64,661452.6162372617,1509700.7728392724,0.6657772251577018,50.68203976659018
452.8,661452.580175833,1509700.7726174856,0.6631571591445696,50.50927822284069
452.96,661452.5621451186,1509700.7725065926,0.6618471264864759,50.42950284664576
453.12,661452.5261970855,1509700.753847225,0.6408378589350135,48.95066160767064
453.28,661452.5081663711,1509700.7537363323,0.6395278265092348,48.87043986197053
453.44,661452.4722183354,1509700.7350769648,0.6185185587254575,47.39115222049685
453.6,661452.4181261922,1509700.7347442852,0.6145884602865465,47.124407000539904
453.76,661452.3641474446,1509700.715974025,0.5922691600769904,45.551582068862956
453.92,661452.3281994086,1509700.697314658,0.5712598929901579,44.07134930355765
454.08,661452.2741072654,1509700.6969819786,0.567329794551247,43.803658910286
454.24,661452.2201285177,1509700.6782117188,0.5450104950386357,42.22988885479138
454.4,661452.1661497699,1509700.6594414592,0.5226911957583396,40.65567242980552
454.56,661452.112171022,1509700.6406711997,0.5003718964780433,39.081009618834045
456.16,661451.5004874577,1509700.4156498767,0.23516037484465996,20.25569479036072
456.32,661451.4284779945,1509700.3967687262,0.21153104476478973,18.58224297558523
456.48,661451.3564685285,1509700.3778875757,0.1879017146849195,16.908318574208142
456.64,661451.2844590651,1509700.3590064254,0.16427238483736425,15.233921602728467
456.8,661451.2305937108,1509700.3217985872,0,0
456.96,661451.1584708525,1509700.321355018,0,0
457.12,661451.086461389,1509700.302473868,0,0
457.28,661451.0324826371,1509700.2837036108,0,0
457.44,661450.9785038851,1509700.264933354,0,0
457.6,661450.9425558504,1509700.2462739889,0,0
457.76,661450.888577101,1509700.2275037318,0,0
457.92,661450.816567637,1509700.2086225832,0,0
458.08,661450.7625888848,1509700.1898523262,0,0
458.24,661450.7086101325,1509700.1710820699,0,0
458.4,661450.6546313828,1509700.1523118138,0,0
458.56,661450.6006526332,1509700.1335415575,0,0
458.72,661450.5466738835,1509700.114771301,0,0
458.88,661450.474664419,1509700.0958901534,0.15212786472909567,14.374703232335982
459.04,661450.420685669,1509700.0771198974,0.17444716075698247,15.962862193531084
459.2,661450.3486762017,1509700.0582387499,0.1980764878167582,17.644505944531495
459.36,661450.2946974488,1509700.0394684942,0.22039578361233006,19.233583861689343
459.52,661450.2407186988,1509700.0206982389,0.24271507894327196,20.823108131765085
459.68,661450.2047706633,1509700.002038875,0.26372434301000997,22.32004036736368
459.84,661450.1506785192,1509700.0017062002,0.2676544368026217,22.604430115375166
460.0,661450.1147304808,1509699.9830468365,-0.2886637008693597,-16.899930933352902
460.16,661450.0787824453,1509699.9643874732,-0.3096729644714678,-18.397782108392004
460.32,661450.0607517306,1509699.9642765815,-0.3109829957356717,-18.49701398806519
460.48,661450.0248036922,1509699.945617218,-0.3319922598024097,-19.99531158199964
460.64,661450.0068863713,1509699.9270687457,-0.3516914926049438,-21.40099094083166
460.8,661449.9888556593,1509699.9269578543,-0.3530015234045178,-21.501063158069503
460.96,661449.952794227,1509699.9267360712,-0.35562158616524053,-21.694200045804124
461.12,661449.934876906,1509699.9081875996,-0.37532081827082975,-23.100351941666375
461.28,661449.9168461913,1509699.9080767082,-0.37663084930271873,-23.200896761916546
461.44,661449.8988154766,1509699.9079658168,-0.3779408805669226,-23.301467799286357
461.6,661449.8808981555,1509699.889417345,-0.3976401129048268,-24.708066097535657
461.76,661449.8628674408,1509699.8893064535,-0.39895014393671574,-24.8090573036785
461.92,661449.8449501196,1509699.8707579817,-0.41864937627461996,-26.216075787195194
462.08,661449.8449501196,1509699.870757982,-0.41864937604230495,-26.224448758221676
462.24,661449.8270327984,1509699.85220951,-0.4383486086125241,-27.631861242879488
462.4,661449.7909713689,1509699.8519877275,-0.440968670443987,-27.826705006322232
462.56,661449.7730540477,1509699.8334392556,-0.4606679030142062,-29.234563876868076
462.72,661449.7189619007,1509699.8331065818,-0.46459799587755807,-29.522892430083612
462.88,661449.6830138619,1509699.8144472183,-0.48560725994429604,-31.024262324020896
463.04,661449.6470658258,1509699.7957878553,-0.5066165230817742,-32.52605233724348
463.2,661449.6111177898,1509699.777128493,-0.5276257857546225,-34.0282625027308
463.36,661449.5751697535,1509699.75846913,-0.5486350491244156,-35.5308929029686
463.52,661449.5391083239,1509699.7582473475,-0.5512551107235636,-35.727942378722574
463.68,661449.5031602876,1509699.739587985,-0.5722643736287267,-37.23104533246173
463.84,661449.4851295728,1509699.7394770938,-0.5735744044283008,-37.335529007320055
464.0,661449.4491815338,1509699.7208177315,-0.594583667333464,-38.83907834693332
464.16,661449.413120104,1509699.7205959493,-0.597203728932612,-39.037046795051474
464.32,661449.3950893865,1509699.7204850581,-0.5985137599645008,-39.14202927351488
464.48,661449.3591413528,1509699.7018256958,-0.6195230224050342,-40.64607736724085
464.64,661449.3230799232,1509699.7016039137,-0.6221430837718672,-40.84454458596143
464.8,661449.2871318839,1509699.682944551,-0.6431523469093453,-42.34906531566055
464.96,661449.2510704543,1509699.6827227694,-0.6457724080438634,-42.54800510437222
465.12,661449.1970917028,1509699.663952516,-0.6680917015162856,-44.14603677494452
465.28,661449.1611436664,1509699.6452931538,-0.6891009639568189,-45.65147642750152
465.44,661449.1431129514,1509699.645182263,-0.690410994291763,-45.758296801168385
465.6,661449.1071649148,1509699.6265229012,-0.7114202564999813,-47.26418282308189
