raw_x_east,raw_y_north,x_east,y_north
661487.831,1509639.313,661487.8646,1509635.753
661487.8286,1509639.701,661487.8613,1509636.139
661487.8262,1509640.088,661487.8581,1509636.522
661487.8238,1509640.475,661487.8548,1509636.905
661487.8214,1509640.862,661487.8516,1509637.285
661487.8189,1509641.268,661487.8483,1509637.666
661487.8346,1509641.655,661487.8451,1509638.046
661487.8322,1509642.042,661487.8427,1509638.425
661487.8298,1509642.429,661487.8413,1509638.804
661487.8455,1509642.817,661487.8399,1509639.183
661487.8252,1509643.185,661487.8376,1509639.561
661487.8229,1509643.554,661487.8352,1509639.938
661487.8206,1509643.923,661487.8329,1509640.315
661487.8365,1509644.273,661487.8315,1509640.69
661487.8344,1509644.624,661487.831,1509641.064
661487.8504,1509644.956,661487.8314,1509641.437
661487.8483,1509645.288,661487.8318,1509641.809
661487.8462,1509645.638,661487.8323,1509642.181
661487.8442,1509645.951,661487.8327,1509642.549
661487.8242,1509646.283,661487.8322,1509642.916
661487.8401,1509646.615,661487.8327,1509643.281
661487.8381,1509646.947,661487.8332,1509643.644
661487.8359,1509647.297,661487.8337,1509644.004
661487.8338,1509647.648,661487.8342,1509644.363
661487.8316,1509647.998,661487.8347,1509644.72
661487.8475,1509648.348,661487.8361,1509645.074
661487.8452,1509648.717,661487.8366,1509645.427
661487.843,1509649.086,661487.8372,1509645.779
661487.8587,1509649.455,661487.8386,1509646.13
661487.8386,1509649.805,661487.8383,1509646.479
661487.8364,1509650.155,661487.8388,1509646.828
661487.8523,1509650.506,661487.8403,1509647.176
661487.8501,1509650.856,661487.8418,1509647.522
661487.848,1509651.206,661487.8423,1509647.869
661487.8458,1509651.557,661487.8429,1509648.215
661487.8438,1509651.888,661487.8426,1509648.562
661487.8416,1509652.239,661487.8423,1509648.91
661487.8395,1509652.589,661487.8419,1509649.257
661487.8372,1509652.958,661487.8416,1509649.608
661487.835,1509653.308,661487.8421,1509649.959
661487.8328,1509653.677,661487.8417,1509650.312
661487.8485,1509654.046,661487.8423,1509650.667
661487.8463,1509654.414,661487.8428,1509651.023
661487.844,1509654.783,661487.8433,1509651.379
661487.8238,1509655.133,661487.8429,1509651.736
661487.8036,1509655.484,661487.8407,1509652.093
661487.7833,1509655.852,661487.8376,1509652.45
661487.7993,1509656.184,661487.8354,1509652.805
661487.779,1509656.553,661487.8314,1509653.16
661487.777,1509656.885,661487.8284,1509653.514
661487.7749,1509657.217,661487.8253,1509653.867
661487.7729,1509657.548,661487.8213,1509654.219
661487.7888,1509657.899,661487.8182,1509654.571
661487.7868,1509658.212,661487.8152,1509654.921
661487.7848,1509658.544,661487.8121,1509655.271
661487.7829,1509658.858,661487.8091,1509655.619
661487.7808,1509659.19,661487.8061,1509655.967
661487.7788,1509659.521,661487.803,1509656.313
661487.7767,1509659.853,661487.8,1509656.658
661487.7747,1509660.185,661487.797,1509657.002
661487.7906,1509660.536,661487.7949,1509657.345
661487.7705,1509660.867,661487.791,1509657.686
661487.7503,1509661.218,661487.7862,1509658.026
661487.7484,1509661.531,661487.7814,1509658.364
661487.7465,1509661.844,661487.7775,1509658.699
661487.7444,1509662.176,661487.7746,1509659.034
661487.7604,1509662.508,661487.7734,1509659.367
661487.7585,1509662.822,661487.7714,1509659.698
661487.7566,1509663.135,661487.7703,1509660.028
661487.7547,1509663.43,661487.7691,1509660.355
661487.771,1509663.725,661487.7689,1509660.68
661487.7872,1509664.02,661487.7697,1509661.004
661487.7852,1509664.334,661487.7695,1509661.326
661487.7835,1509664.61,661487.7693,1509661.645
661487.7817,1509664.905,661487.7692,1509661.964
661487.7799,1509665.2,661487.769,1509662.281
661487.7601,1509665.495,661487.768,1509662.596
661487.7584,1509665.772,661487.767,1509662.908
661487.7568,1509666.03,661487.766,1509663.217
661487.7552,1509666.288,661487.765,1509663.522
661487.7715,1509666.565,661487.764,1509663.824
661487.788,1509666.823,661487.7649,1509664.122
661487.7865,1509667.063,661487.7667,1509664.414
661487.7668,1509667.339,661487.7676,1509664.704
661487.7652,1509667.597,661487.7686,1509664.992
661487.7636,1509667.855,661487.7695,1509665.276
661487.744,1509668.113,661487.7687,1509665.556
661487.7605,1509668.353,661487.7688,1509665.833
661487.7589,1509668.611,661487.7689,1509666.107
661487.7755,1509668.851,661487.77,1509666.378
661487.7739,1509669.109,661487.7701,1509666.647
661487.7724,1509669.349,661487.7694,1509666.913
661487.789,1509669.589,661487.7696,1509667.176
661487.8054,1509669.847,661487.7707,1509667.438
661487.8038,1509670.105,661487.7718,1509667.698
661487.8022,1509670.363,661487.7729,1509667.956
661487.8007,1509670.621,661487.7749,1509668.212
661487.7991,1509670.88,661487.7769,1509668.468
661487.8154,1509671.156,661487.7799,1509668.724
661487.8318,1509671.414,661487.7837,1509668.98
661487.8301,1509671.691,661487.7866,1509669.237
661487.8284,1509671.968,661487.7887,1509669.494
661487.8269,1509672.226,661487.7907,1509669.752
661487.8432,1509672.502,661487.7945,1509670.01
661487.8415,1509672.779,661487.7983,1509670.269
661487.8579,1509673.037,661487.803,1509670.528
661487.8743,1509673.314,661487.8095,1509670.788
661487.8545,1509673.59,661487.8142,1509671.05
661487.8529,1509673.848,661487.8189,1509671.312
661487.8513,1509674.107,661487.8227,1509671.575
661487.8498,1509674.365,661487.8265,1509671.838
661487.8301,1509674.623,661487.8294,1509672.101
661487.8286,1509674.881,661487.8314,1509672.366
661487.8271,1509675.121,661487.8325,1509672.63
661487.8255,1509675.379,661487.8336,1509672.893
661487.8239,1509675.637,661487.8346,1509673.157
661487.8224,1509675.876,661487.8357,1509673.42
661487.821,1509676.116,661487.8368,1509673.681
661487.8195,1509676.356,661487.837,1509673.941
661487.8359,1509676.614,661487.8372,1509674.201
661487.8164,1509676.854,661487.8366,1509674.46
661487.833,1509677.093,661487.8368,1509674.716
661487.8316,1509677.315,661487.837,1509674.97
661487.8121,1509677.554,661487.8355,1509675.223
661487.8288,1509677.776,661487.8348,1509675.473
661487.8456,1509677.979,661487.8342,1509675.72
661487.8263,1509678.181,661487.8318,1509675.963
661487.8432,1509678.366,661487.8312,1509676.202
661487.842,1509678.55,661487.8307,1509676.437
661487.8591,1509678.716,661487.8311,1509676.668
661487.8581,1509678.864,661487.8315,1509676.892
661487.8574,1509678.993,661487.8329,1509677.111
661487.8568,1509679.085,661487.8343,1509677.321
661487.8742,1509679.177,661487.8366,1509677.524
661487.8737,1509679.269,661487.839,1509677.719
661487.8733,1509679.325,661487.8415,1509677.903
661487.873,1509679.38,661487.844,1509678.078
661487.8728,1509679.417,661487.8466,1509678.243
661487.8727,1509679.435,661487.8493,1509678.397
661487.8725,1509679.454,661487.8511,1509678.539
661487.8727,1509679.435,661487.8539,1509678.668
661487.8907,1509679.435,661487.8568,1509678.785
661487.8907,1509679.435,661487.8598,1509678.891
